,Регион,Год,V_сточ_вод_млн_м3,Коэф_смерт_насел,Числ_насел,Оборот_вод_млн_м3,Инвест_в_ООС_норм
1786,Ханты-Мансийский автономный округ — Югра,2010,55.0,6.8,1537.2,10171.0,12.260490148820624
1787,Ханты-Мансийский автономный округ — Югра,2011,39.0,6.5,1562.2,9289.0,8.087501543783672
1788,Ханты-Мансийский автономный округ — Югра,2012,40.84,6.3,1586.0,8772.67,9.985672995164744
1789,Ханты-Мансийский автономный округ — Югра,2013,77.61,6.3,1600.3,8694.38,8.939117204856771
1790,Ханты-Мансийский автономный округ — Югра,2014,545.07,6.4,1616.2,8459.87,5.851519117871362
1791,Ханты-Мансийский автономный округ — Югра,2015,462.99,6.4,1632.0,8600.9,6.753341020571367
1792,Ханты-Мансийский автономный округ — Югра,2016,891.4,6.2,1652.4,8379.06,3.6601703330819753
1793,Ханты-Мансийский автономный округ — Югра,2017,86.21,6.2,1662.5,7817.53,3.3550282173577193
1794,Ханты-Мансийский автономный округ — Югра,2018,83.97,6.2,1672.3,7517.68,1.7279877513227577
1795,Ханты-Мансийский автономный округ — Югра,2019,83.12,6.0,1684.2,8108.25,2.9755787814366155
1796,Ханты-Мансийский автономный округ — Югра,2020,93.57,7.6,1698.2,7716.3,1.3547051437654556
1797,Ханты-Мансийский автономный округ — Югра,2021,86.44,8.5,1713.8,7731.92,0.8325454262945925
1798,Ханты-Мансийский автономный округ — Югра,2022,70.18,6.5,1730.4,7930.4,1.6922565130277962
1799,Ханты-Мансийский автономный округ — Югра,2023,69.0,6.2,1759.4,7910.0,2.5279485394639076
1800,Челябинская область,2000,741.0,15.5,3644.0,7359.0,11.922355488093165
1801,Челябинская область,2001,774.0,15.6,3621.4,7459.0,11.760014431928818
1802,Челябинская область,2002,749.0,16.4,3597.7,7404.0,12.774262611454922
1803,Челябинская область,2003,721.0,16.6,3569.3,7677.0,9.775156913362023
1804,Челябинская область,2004,666.0,16.3,3541.8,8320.0,6.02251735095726
1805,Челябинская область,2005,660.0,16.4,3516.7,8229.0,11.569024440703034
1806,Челябинская область,2006,655.0,15.5,3497.0,8902.0,9.454093592113093
1807,Челябинская область,2007,657.0,15,3489.1,9122.0,8.233657382161917
1808,Челябинская область,2008,750.0,15.1,3484.8,9126.0,9.837510931271328
1809,Челябинская область,2009,691.0,14.4,3481.8,8428.0,11.62195178221041
1810,Челябинская область,2010,845.0,14.4,3475.6,9210.0,13.163746284648214
1811,Челябинская область,2011,836.0,14.2,3480.3,9300.0,12.433722322156092
1812,Челябинская область,2012,743.86,14.2,3485.7,10546.88,11.004578179115867
1813,Челябинская область,2013,712.77,13.9,3490.8,9057.33,9.417796730419898
1814,Челябинская область,2014,678.92,13.8,3498.2000000000003,8588.7,12.425564488038342
1815,Челябинская область,2015,725.4,13.9,3502.0,8251.25,9.771864655457502
1816,Челябинская область,2016,692.54,13.6,3503.9,8119.21,11.888993783883597
1817,Челябинская область,2017,691.3,13.0,3494.8,6792.21,11.506897471596519
1818,Челябинская область,2018,647.02,13.2,3477.9,7983.32,20.983514769424083
1819,Челябинская область,2019,230.05,13.1,3468.8,7856.3,12.926711676374685
1820,Челябинская область,2020,325.25,15.9,3445.5,7227.89,21.750672629624006
1821,Челябинская область,2021,283.63,17.6,3421.6,7748.0,23.624285422888434
1822,Челябинская область,2022,286.92,13.3,3407.1,7509.1,35.4029725812094
1823,Челябинская область,2023,244.0,12.8,3395.8,7849.0,22.165016546774872
1848,Чувашская Республика — Чувашия,2000,132.0,14,1327.7,372.0,3.205500302238303
1849,Чувашская Республика — Чувашия,2001,130.0,14.3,1319.5,357.0,4.999847296002079
1850,Чувашская Республика — Чувашия,2002,123.0,15.1,1311.7,455.0,4.41779852934057
1851,Чувашская Республика — Чувашия,2003,126.0,15.3,1301.6,455.0,7.312850214144386
1852,Чувашская Республика — Чувашия,2004,134.0,14.9,1291.0,456.0,2.120445564996693
1853,Чувашская Республика — Чувашия,2005,121.0,15.3,1278.9,421.0,7.621902362822013
1854,Чувашская Республика — Чувашия,2006,121.0,14.8,1268.6,832.0,2.8350577426694716
1855,Чувашская Республика — Чувашия,2007,118.0,14.7,1263.0,531.0,2.844095702585512
1856,Чувашская Республика — Чувашия,2008,115.0,14.6,1258.2,440.0,0.7354338418510208
1857,Чувашская Республика — Чувашия,2009,91.0,13.9,1255.9,416.0,3.211125763439938
1858,Чувашская Республика — Чувашия,2010,86.0,14.5,1250.5,281.0,6.486824987983863
1859,Чувашская Республика — Чувашия,2011,10.0,13.6,1245.5,484.0,13.422346078119263
1860,Чувашская Республика — Чувашия,2012,10.53,13.4,1240.5,549.96,22.411543234333127
1861,Чувашская Республика — Чувашия,2013,9.95,13.2,1235.2,475.06,6.160950248691563
1862,Чувашская Республика — Чувашия,2014,8.98,13.4,1231.8,475.86,13.57786910100435
1863,Чувашская Республика — Чувашия,2015,37.49,13.2,1229.0,475.92,11.26275698647471
1864,Чувашская Республика — Чувашия,2016,36.99,13.3,1226.8,437.95,3.350319030728335
1865,Чувашская Республика — Чувашия,2017,33.11,12.7,1221.6,436.51,3.243229879482965
1866,Чувашская Республика — Чувашия,2018,83.99,12.7,1212.5,405.31,3.779698183548947
1867,Чувашская Республика — Чувашия,2019,72.7,12.6,1206.0,381.23,2.2676134582892473
1868,Чувашская Республика — Чувашия,2020,58.14,15.7,1194.8,353.87,7.997970792356169
1869,Чувашская Республика — Чувашия,2021,58.65,17.2,1183.9,415.36,4.8506711564636396
1870,Чувашская Республика — Чувашия,2022,55.85,13.3,1173.2,412.65,2.3474850276118056
1871,Чувашская Республика — Чувашия,2023,58.0,12.5,1167.1,390.0,0.5231785513357604
1872,Чукотский автономный округ,2000,5.0,9.6,57.5,204.0,0.0
1873,Чукотский автономный округ,2001,5.0,12.4,55.3,221.0,0.0
1874,Чукотский автономный округ,2002,6.0,11.3,53.2,194.0,0.0
1875,Чукотский автономный округ,2003,4.44,10.7,51.9,176.0,0.0
1876,Чукотский автономный округ,2004,4.85,12,51.8,165.0,0.0
1877,Чукотский автономный округ,2005,4.3,11.5,52.4,177.0,0.0
1878,Чукотский автономный округ,2006,4.61,11.1,52.9,170.0,0.0
1879,Чукотский автономный округ,2007,4.6,11.3,52.8,168.0,0.0
1880,Чукотский автономный округ,2008,6.0,11.8,52.1,172.0,0.0
1881,Чукотский автономный округ,2009,6.0,12.4,51.2,153.0,0.0
1882,Чукотский автономный округ,2010,5.0,13.8,50.4,174.0,0.0
1883,Чукотский автономный округ,2011,5.0,11.08,50.7,170.0,10.506725114840831
1884,Чукотский автономный округ,2012,5.37,11.475,50.3,166.3,5.977680846914246
1885,Чукотский автономный округ,2013,4.9,10.628,49.9,170.43,14.325800764163903
1886,Чукотский автономный округ,2014,4.86,11.056,49.7,173.2,7.79468808494354
1887,Чукотский автономный округ,2015,4.07,9.687,49.2,162.1,1.8485299382041127
1888,Чукотский автономный округ,2016,3.16,10.183,48.6,172.21,7.466207406812139
1889,Чукотский автономный округ,2017,3.05,9.666,48.0,183.84,22.598478465511608
1890,Чукотский автономный округ,2018,3.02,11.385,48.1,155.46,6.519108730727644
1891,Чукотский автономный округ,2019,2.95,9.395,48.5,171.42,6.857708300436865
1892,Чукотский автономный округ,2020,2.89,10.86,47.6,149.39,5.921021697482439
1893,Чукотский автономный округ,2021,2.91,11.31,47.9,144.95,0.6423793244554773
1894,Чукотский автономный округ,2022,2.89,10.2,47.8,187.3,0.07082991532315529
1895,Чукотский автономный округ,2023,3.0,10.1,48.0,227.0,4.2848137265718815
1896,Ямало-Ненецкий автономный округ,2000,28.0,5.6,498.3,68.0,9.30433011559272
1897,Ямало-Ненецкий автономный округ,2001,33.0,6.1,503.1,78.0,5.246503421571335
1898,Ямало-Ненецкий автономный округ,2002,33.0,5.8,508.6,85.0,4.446220461700134
1899,Ямало-Ненецкий автономный округ,2003,32.0,6.1,510.8,90.0,8.259510165222832
1900,Ямало-Ненецкий автономный округ,2004,33.0,5.8,514.6,80.0,2.333519997840989
1901,Ямало-Ненецкий автономный округ,2005,31.0,6,517.4,57.0,3.3219143814047665
1902,Ямало-Ненецкий автономный округ,2006,59.0,5.8,521.6,100.0,3.940969584845903
1903,Ямало-Ненецкий автономный округ,2007,49.0,5.6,524.0,61.0,3.9418817156023445
1904,Ямало-Ненецкий автономный округ,2008,48.0,5.7,523.0,63.0,4.1500994582963235
1905,Ямало-Ненецкий автономный округ,2009,33.0,5.6,524.1,67.0,13.212700788128808
1906,Ямало-Ненецкий автономный округ,2010,44.0,5.5,524.9,74.0,8.09069124098761
1907,Ямало-Ненецкий автономный округ,2011,39.0,5.4,532.9,79.0,5.790562962576534
1908,Ямало-Ненецкий автономный округ,2012,33.89,5.4,534.1,105.7,4.725865858163867
1909,Ямало-Ненецкий автономный округ,2013,24.69,5.2,528.1,335.72,2.8349553754298706
1910,Ямало-Ненецкий автономный округ,2014,22.42,5.2,524.2,320.87,5.9782180802509055
1911,Ямало-Ненецкий автономный округ,2015,23.1,5.4,514.3,309.18,10.42617596266065
1912,Ямало-Ненецкий автономный округ,2016,32.14,5.5,512.5,326.15,9.451597956173314
1913,Ямало-Ненецкий автономный округ,2017,31.06,5.1,511.2,296.24,21.335412780645896
1914,Ямало-Ненецкий автономный округ,2018,29.32,5.0,510.6,276.11,7.513963352693695
1915,Ямало-Ненецкий автономный округ,2019,29.02,5.0,510.1,337.72,9.376361027110185
1916,Ямало-Ненецкий автономный округ,2020,28.83,6.5,508.8,311.93,5.529146310818469
1917,Ямало-Ненецкий автономный округ,2021,28.6,6.8,511.2,316.6,45.31654694776407
1918,Ямало-Ненецкий автономный округ,2022,28.94,5.5,512.4,334.57,17.658605127437177
1919,Ямало-Ненецкий автономный округ,2023,25.0,5.5,516.0,338.0,19.61160607114345
1920,Ярославская область,2000,306.0,18,1393.7,549.0,27.88611032613121
1921,Ярославская область,2001,312.0,19.6,1378.4,622.0,15.491728482279525
1922,Ярославская область,2002,316.0,20.5,1364.4,575.0,7.733617125239334
1923,Ярославская область,2003,306.0,20.9,1347.1,603.0,3.494353418033873
1924,Ярославская область,2004,303.0,20.1,1329.8,587.0,9.69112947766205
1925,Ярославская область,2005,287.0,20.1,1312.8,621.0,16.950524982076477
1926,Ярославская область,2006,284.0,18.5,1300.0,598.0,2.7649321540082803
1927,Ярославская область,2007,208.0,17.8,1292.5,593.0,5.820155163403947
1928,Ярославская область,2008,204.0,17.7,1286.1,613.0,7.4969887827797
1929,Ярославская область,2009,184.0,16.9,1280.1,519.0,9.346355444969166
1930,Ярославская область,2010,240.0,17.2,1271.0,260.0,2.5080494400026705
1931,Ярославская область,2011,218.0,15.8,1269.1,256.0,2.3047619678186555
1932,Ярославская область,2012,229.0,15.9,1267.8,250.58,1.3237274795007083
1933,Ярославская область,2013,211.45,15.8,1265.9,249.81,2.304535941782795
1934,Ярославская область,2014,192.96,15.6,1263.8,225.09,3.6765518971406737
1935,Ярославская область,2015,201.38,15.7,1262.1,225.71,4.035689546716756
1936,Ярославская область,2016,179.24,15.9,1258.9,153.25,3.8260266240218366
1937,Ярославская область,2017,177.8,15.3,1251.9,152.18,3.41595404505886
1938,Ярославская область,2018,173.63,15.1,1243.8,154.54,4.06453642556022
1939,Ярославская область,2019,169.01,14.9,1235.6,148.98,7.667871403928222
1940,Ярославская область,2020,159.32,17.5,1221.7,302.74,7.417682266486963
1941,Ярославская область,2021,148.32,20.7,1205.7,338.15,6.505615559022146
1942,Ярославская область,2022,146.39,16.2,1194.6,300.94,7.526354206089064
1943,Ярославская область,2023,143.0,14.9,1187.6,314.0,11.670310986538826
1944,г. Москва,2000,2115.0,13.1,10114.2,6005.0,3.9230321112236566
1945,г. Москва,2001,2145.0,13.2,10269.9,6268.0,4.475671421360712
1946,г. Москва,2002,2661.0,13.2,10386.9,6271.0,3.3178972033973633
1947,г. Москва,2003,2015.0,13,10535.7,5940.0,3.3521923982905832
1948,г. Москва,2004,2012.0,12.3,10726.4,5671.0,1.7308620796247847
1949,г. Москва,2005,1959.0,11.9,10923.8,5860.0,1.8320076835821326
1950,г. Москва,2006,1857.0,11.6,11091.4,5810.0,2.144913054038217
1951,г. Москва,2007,1726.0,11.1,11186.9,6015.0,1.9467698016643353
1952,г. Москва,2008,1684.0,11.1,11281.6,5797.0,1.9504700889308944
1953,г. Москва,2009,1595.0,10.6,11382.2,5088.0,1.6453561683499713
1954,г. Москва,2010,909.0,11,11541.1,5813.0,1.7907690905862153
1955,г. Москва,2011,908.0,9.6,11668.7,5552.0,1.5789739413890322
1956,г. Москва,2012,928.63,10,11849.5,4615.59,1.3916962805538888
1957,г. Москва,2013,945.77,9.7,12036.4,4457.15,2.531221896179987
1958,г. Москва,2014,862.86,9.7,12183.2,4227.77,2.7193675896751004
1959,г. Москва,2015,817.79,9.9,12372.9,4232.63,2.649236758402454
1960,г. Москва,2016,824.76,10.0,12480.2,4077.04,4.591629267353045
1961,г. Москва,2017,844.57,9.5,12662.6,4457.85,3.170193025058759
1962,г. Москва,2018,854.59,9.6,12827.7,4365.1,1.978460118120799
1963,г. Москва,2019,819.87,9.3,12946.6,4715.23,1.8097122107139896
1964,г. Москва,2020,798.57,11.6,12979.4,4561.53,2.429007290299494
1965,г. Москва,2021,806.53,13.3,13015.1,4862.33,2.4018914404572183
1966,г. Москва,2022,736.55,9.7,13104.2,4695.31,1.5846411418418647
1967,г. Москва,2023,833.0,8.8,13149.8,4593.0,0.7047820239447342
1968,г. Санкт-Петербург,2000,1271.0,16.2,4714.8,610.0,2.6053314067455364
1969,г. Санкт-Петербург,2001,1245.0,16.2,4688.4,597.0,3.845529424480558
1970,г. Санкт-Петербург,2002,1183.0,16.4,4656.5,656.0,4.529396128156184
1971,г. Санкт-Петербург,2003,1203.0,16.7,4662.0,707.0,7.899753563202678
1972,г. Санкт-Петербург,2004,1182.0,16,4686.5,761.0,9.882955797559994
1973,г. Санкт-Петербург,2005,1188.0,15.6,4712.9,676.0,27.21264785573914
1974,г. Санкт-Петербург,2006,1174.0,14.8,4747.6,716.0,11.977864320581823
1975,г. Санкт-Петербург,2007,1187.0,14.2,4764.8,684.0,7.328467929067414
1976,г. Санкт-Петербург,2008,1174.0,14,4798.7,806.0,9.496834980678003
1977,г. Санкт-Петербург,2009,1106.0,13.5,4832.8,793.0,9.723901384552555
1978,г. Санкт-Петербург,2010,1346.0,13.4,4899.3,676.0,11.310718108718024
1979,г. Санкт-Петербург,2011,1239.0,12.5,4974.8,742.0,7.988092294220657
1980,г. Санкт-Петербург,2012,1217.52,12.3,5071.5,860.62,7.9006106753738115
1981,г. Санкт-Петербург,2013,1156.9,11.7,5195.7,948.96,10.146494455598935
1982,г. Санкт-Петербург,2014,1057.92,11.5,5276.2,763.12,5.644568861532911
1983,г. Санкт-Петербург,2015,1023.36,11.7,5331.2,700.62,7.1151029292903525
1984,г. Санкт-Петербург,2016,1093.18,11.5,5405.4,726.77,6.993336755660089
1985,г. Санкт-Петербург,2017,977.33,11.1,5494.8,751.76,5.7107323605919476
1986,г. Санкт-Петербург,2018,897.12,10.8,5546.4,707.14,5.571830093613697
1987,г. Санкт-Петербург,2019,920.33,10.6,5580.8,738.64,2.507553176508731
1988,г. Санкт-Петербург,2020,914.37,13.1,5588.5,699.56,3.524922362311538
1989,г. Санкт-Петербург,2021,945.06,15.0,5607.9,779.36,2.2757079222146746
1990,г. Санкт-Петербург,2022,932.7,11.6,5600.0,713.5,1.0221396629618076
1991,г. Санкт-Петербург,2023,936.0,10.7,5597.8,709.0,2.6634756529777883
